2020-01-01 11:19:15,489 root INFO [1, 1, 1, 1, 1, 1, 1, 1, 1]
2020-01-01 11:19:15,489 root INFO [1, 1, 1, 1, 1, 1, 1, 1, 1]
2020-01-01 11:19:17,568 root INFO [2, 1, 1, 3, 1, 1, 1, 1, 1]
2020-01-01 11:19:18,343 root INFO [2, 1, 1, 3, 3, 1, 2, 1, 1]
2020-01-01 11:22:12,686 root INFO [1, 1, 1, 1, 1, 1, 1, 1, 1]
2020-01-01 11:22:12,687 root INFO [1, 1, 1, 1, 1, 1, 1, 1, 1]
2020-01-01 11:22:14,519 root INFO [2, 1, 1, 3, 1, 1, 1, 1, 1]
2020-01-01 11:22:15,487 root INFO [2, 1, 1, 3, 3, 1, 2, 1, 1]
